time,tmax,tmin,prcp,tavg,Year,Month
1951-01-01,0.055884308510638296,-17.470777925531916,0.0,-8.707014627659575,1951,1
1951-01-02,-9.608843085106383,-22.437433510638296,0.0,-16.022872340425533,1951,1
1951-01-03,-11.459242021276596,-21.883976063829788,0.004488031914893617,-16.671808510638296,1951,1
1951-01-04,-8.972872340425532,-17.619946808510637,3.018184840425532,-13.296642287234043,1951,1
1951-01-05,-12.735571808510638,-23.58813164893617,0.3313497340425532,-18.161835106382977,1951,1
1951-01-06,-18.383045212765957,-32.549368351063826,0.0,-25.46625664893617,1951,1
1951-01-07,-16.61313164893617,-29.672606382978724,0.0,-23.143051861702126,1951,1
1951-01-08,-11.674235372340426,-22.03031914893617,0.0,-16.852659574468085,1951,1
1951-01-09,-2.777127659574468,-13.421875,0.0,-8.099800531914894,1951,1
1951-01-10,-3.2483045212765957,-13.872739361702127,0.0,-8.560970744680851,1951,1
1951-01-11,-5.76000664893617,-19.347706117021275,0.0,-12.553590425531915,1951,1
1951-01-12,-4.625864361702128,-19.980518617021275,0.0,-12.303158244680851,1951,1
1951-01-13,-4.115192819148936,-10.790757978723404,0.04378324468085106,-7.45249335106383,1951,1
1951-01-14,-4.426662234042553,-8.961901595744681,0.0,-6.694115691489362,1951,1
1951-01-15,-5.298570478723405,-11.990691489361701,0.6763962765957446,-8.644614361702128,1951,1
1951-01-16,-1.4195146276595745,-14.6421875,0.0,-8.030252659574469,1951,1
1951-01-17,0.3168550531914894,-12.040259308510638,0.0,-5.862034574468085,1951,1
1951-01-18,-0.694281914893617,-11.585472074468084,0.0,-6.140492021276596,1951,1
1951-01-19,-6.615392287234043,-15.75844414893617,2.8480718085106385,-11.186735372340426,1951,1
1951-01-20,-11.619847074468085,-23.429288563829786,0.010837765957446809,-17.524634308510638,1951,1
1951-01-21,-16.730219414893618,-32.589893617021275,0.0,-24.660139627659575,1951,1
1951-01-22,-8.703889627659574,-25.68314494680851,0.04481382978723404,-17.193683510638298,1951,1
1951-01-23,-6.915226063829787,-15.578922872340426,0.8317154255319149,-11.247140957446808,1951,1
1951-01-24,-12.607978723404255,-18.613863031914892,0.0,-15.6109375,1951,1
1951-01-25,-14.058344414893616,-24.156815159574467,0.0,-19.107712765957448,1951,1
1951-01-26,-16.62932180851064,-20.618317819148935,0.31855053191489363,-18.623304521276594,1951,1
1951-01-27,-19.435438829787234,-26.36117021276596,1.8226396276595744,-22.89813829787234,1951,1
1951-01-28,-23.670744680851065,-33.63221409574468,0.0,-28.65129654255319,1951,1
1951-01-29,-28.070079787234043,-38.67167553191489,0.0,-33.37077792553192,1951,1
1951-01-30,-22.223204787234042,-38.54175531914893,0.0,-30.382878989361704,1951,1
1951-01-31,-19.530152925531915,-30.85189494680851,0.0,-25.191123670212765,1951,1
1951-02-01,-21.30432180851064,-36.202726063829786,0.0,-28.753291223404254,1951,2
1951-02-02,-13.790093085106383,-32.30126329787234,0.0,-23.04594414893617,1951,2
1951-02-03,-5.944215425531915,-20.87842420212766,0.3781914893617021,-13.411402925531915,1951,2
1951-02-04,-5.180585106382979,-16.618317819148935,0.001761968085106383,-10.899401595744681,1951,2
1951-02-05,-8.084640957446808,-19.2280585106383,1.3302859042553192,-13.656382978723403,1951,2
1951-02-06,-5.957047872340426,-20.409940159574468,2.6535239361702128,-13.18377659574468,1951,2
1951-02-07,-19.820578457446807,-28.274534574468085,0.0,-24.047406914893617,1951,2
1951-02-08,-19.468317819148936,-34.0625664893617,0.0,-26.765890957446807,1951,2
1951-02-09,-17.57130984042553,-32.170811170212765,0.0073803191489361705,-24.87121010638298,1951,2
1951-02-10,-3.5470744680851065,-17.689760638297873,0.03503989361702128,-10.618384308510638,1951,2
1951-02-11,-3.8601396276595743,-10.090957446808511,0.09434840425531915,-6.974933510638298,1951,2
1951-02-12,-8.512965425531915,-21.189926861702126,0.30538563829787235,-14.851695478723403,1951,2
1951-02-13,-15.457446808510639,-30.892885638297873,0.0,-23.17536569148936,1951,2
1951-02-14,-10.450066489361703,-30.887599734042553,0.0,-20.668650265957446,1951,2
1951-02-15,-3.6622672872340427,-17.16402925531915,0.0,-10.413065159574469,1951,2
1951-02-16,-0.36998005319148936,-9.330851063829787,0.0,-4.850598404255319,1951,2
1951-02-17,1.1579454787234043,-2.6139627659574467,0.0,-0.7279920212765958,1951,2
1951-02-18,1.828690159574468,0.30335771276595747,0.0,1.0657247340425533,1951,2
1951-02-19,1.336968085106383,-0.5715093085106383,0.0,0.3829787234042553,1951,2
1951-02-20,0.3819813829787234,-4.925764627659574,0.0,-2.2720412234042553,1951,2
1951-02-21,-0.03753324468085106,-12.849767287234043,0.0,-6.443384308510638,1951,2
1951-02-22,0.655219414893617,-9.329488031914893,0.0,-4.337300531914893,1951,2
1951-02-23,0.35345744680851066,-6.885871010638298,0.002925531914893617,-3.265658244680851,1951,2
1951-02-24,3.366156914893617,-0.8855718085106383,6.674102393617021,1.2399268617021277,1951,2
1951-02-25,3.6804853723404256,0.9631316489361702,8.325432180851063,2.321442819148936,1951,2
1951-02-26,2.526063829787234,0.31170212765957445,7.647174202127659,1.4191156914893617,1951,2
1951-02-27,0.31170212765957445,-8.434242021276596,0.16668882978723404,-4.061203457446808,1951,2
1951-02-28,-6.200033244680851,-11.900232712765957,6.168816489361702,-9.050332446808511,1951,2
1951-03-01,-7.381349734042553,-12.569946808510638,7.0506648936170215,-9.975698138297872,1951,3
1951-03-02,-6.7265625,-22.18879654255319,0.007446808510638298,-14.458045212765958,1951,3
1951-03-03,-5.143218085106383,-12.890625,10.561735372340426,-9.016921542553192,1951,3
1951-03-04,-6.746941489361702,-21.7671875,0.005418882978723404,-14.257280585106383,1951,3
1951-03-05,1.280784574468085,-18.555518617021278,0.0032579787234042553,-8.637400265957448,1951,3
1951-03-06,2.7876994680851066,-16.76126994680851,0.0,-6.986269946808511,1951,3
1951-03-07,-11.553357712765957,-23.5749335106383,0.7986369680851064,-17.564261968085106,1951,3
1951-03-08,-13.395146276595744,-22.176130319148935,1.2101063829787233,-17.78557180851064,1951,3
1951-03-09,-9.03813164893617,-26.574468085106382,0.0,-17.80598404255319,1951,3
1951-03-10,-3.9596742021276596,-12.37160904255319,0.006914893617021276,-8.16565824468085,1951,3
1951-03-11,-1.5112034574468085,-6.792752659574468,7.131050531914894,-4.151761968085107,1951,3
1951-03-12,-2.564561170212766,-6.721442819148936,4.646609042553192,-4.643417553191489,1951,3
1951-03-13,-2.400465425531915,-7.427260638297873,0.28058510638297873,-4.914095744680851,1951,3
1951-03-14,0.433843085106383,-7.837134308510638,0.0,-3.7012965425531914,1951,3
1951-03-15,-0.4387965425531915,-14.051961436170213,0.0,-7.245412234042553,1951,3
1951-03-16,0.01206781914893617,-18.691223404255318,0.0,-9.340192819148935,1951,3
1951-03-17,1.236003989361702,-10.028257978723405,0.004986702127659575,-4.396143617021276,1951,3
1951-03-18,-1.0695478723404255,-7.9377992021276595,10.457912234042553,-4.503922872340426,1951,3
1951-03-19,-4.820345744680851,-12.88936170212766,2.2574135638297874,-8.8546875,1951,3
1951-03-20,-9.237333776595746,-17.95345744680851,0.0,-13.59534574468085,1951,3
1951-03-21,-9.428257978723405,-21.465757978723403,0.0,-15.446875,1951,3
1951-03-22,-0.5405252659574468,-14.044281914893617,0.0,-7.292652925531915,1951,3
1951-03-23,-1.1949800531914894,-11.02253989361702,0.0,-6.1092752659574465,1951,3
1951-03-24,-1.999434840425532,-15.639195478723405,0.0,-8.819747340425533,1951,3
1951-03-25,2.5737367021276594,-8.20405585106383,0.0,-2.8148603723404255,1951,3
1951-03-26,4.151662234042553,-5.7513297872340425,0.0,-0.8001994680851063,1951,3
1951-03-27,4.585438829787234,-3.3667885638297874,0.9297207446808511,0.6089095744680851,1951,3
1951-03-28,5.996708776595745,-0.09331781914893617,0.38324468085106383,2.951595744680851,1951,3
1951-03-29,4.93563829787234,-1.825598404255319,0.0,1.5550864361702128,1951,3
1951-03-30,2.0673537234042554,-3.166090425531915,1.0116356382978724,-0.5494348404255319,1951,3
1951-03-31,0.6774933510638298,-1.986469414893617,1.966090425531915,-0.6544547872340426,1951,3
1951-04-01,2.008843085106383,-3.4716090425531916,0.0,-0.7316489361702128,1951,4
1951-04-02,3.937599734042553,-4.340890957446809,0.0,-0.2019281914893617,1951,4
1951-04-03,5.990525265957447,-5.986003989361702,0.0,0.0022606382978723402,1951,4
1951-04-04,7.466156914893617,-5.686602393617021,0.0,0.8901595744680851,1951,4
1951-04-05,8.818949468085107,-5.916589095744681,0.0,1.4510970744680851,1951,4
1951-04-06,9.16123670212766,-1.974933510638298,2.0663563829787233,3.5928523936170214,1951,4
1951-04-07,4.971442819148936,-0.6089760638297872,7.764727393617021,2.1811835106382977,1951,4
1951-04-08,2.9111369680851062,-0.05678191489361702,5.0190159574468085,1.4268949468085106,1951,4
1951-04-09,5.911768617021276,-0.3497340425531915,0.028257978723404256,2.7809507978723405,1951,4
1951-04-10,6.168916223404255,-0.2328125,3.0828789893617023,2.968218085106383,1951,4
1951-04-11,4.961369680851064,-1.0414228723404255,3.7722739361702127,1.959873670212766,1951,4
1951-04-12,4.019481382978723,-0.5058178191489362,2.3875,1.757380319148936,1951,4
1951-04-13,6.8553523936170215,-0.605186170212766,0.0024268617021276596,3.124900265957447,1951,4
1951-04-14,6.45907579787234,-1.8922872340425532,0.11785239361702128,2.2831117021276595,1951,4
1951-04-15,0.5980053191489362,-5.373371010638298,0.6246010638297872,-2.3881981382978723,1951,4
1951-04-16,1.5408909574468086,-7.244215425531915,0.0,-2.8519281914893617,1951,4
1951-04-17,5.038630319148936,-8.776795212765958,0.0,-1.8688829787234043,1951,4
1951-04-18,6.5523271276595745,-2.700033244680851,0.0013297872340425532,1.9259640957446809,1951,4
1951-04-19,7.525964095744681,-4.577094414893617,0.0,1.4748337765957447,1951,4
1951-04-20,8.267320478723404,-2.4943816489361703,0.01007313829787234,2.8868018617021276,1951,4
1951-04-21,6.427925531914894,-0.6746343085106383,10.113530585106384,2.8763962765957447,1951,4
1951-04-22,5.890392287234042,-2.720345744680851,2.8788231382978724,1.5845079787234042,1951,4
1951-04-23,8.720412234042554,-3.013896276595745,0.0,2.853125,1951,4
1951-04-24,11.878623670212766,-2.006216755319149,0.0,4.935904255319149,1951,4
1951-04-25,14.812898936170212,-1.0174534574468086,0.0,6.897972074468085,1951,4
1951-04-26,17.07310505319149,-1.318683510638298,0.0,7.877327127659575,1951,4
1951-04-27,18.276396276595744,6.459175531914894,7.605518617021277,12.36785239361702,1951,4
1951-04-28,21.360605053191488,5.645644946808511,0.016223404255319148,13.50342420212766,1951,4
1951-04-29,22.396808510638298,5.81655585106383,0.008876329787234042,14.106283244680851,1951,4
1951-04-30,20.104454787234044,7.968484042553191,10.598271276595744,14.036535904255318,1951,4
1951-05-01,22.83188164893617,10.898271276595745,19.701130319148938,16.86532579787234,1951,5
1951-05-02,24.77217420212766,12.343849734042553,7.223936170212766,18.557712765957447,1951,5
1951-05-03,24.29787234042553,8.900797872340426,2.014627659574468,16.59970079787234,1951,5
1951-05-04,17.528125,1.9484707446808511,2.0349734042553194,9.738164893617022,1951,5
1951-05-05,14.01968085106383,1.9441821808510638,2.437998670212766,7.981981382978724,1951,5
1951-05-06,13.567519946808511,0.5059507978723404,0.003856382978723404,7.037034574468085,1951,5
1951-05-07,19.815425531914894,3.227426861702128,0.0,11.521609042553191,1951,5
1951-05-08,22.473304521276596,7.058311170212766,0.0,14.765359042553191,1951,5
1951-05-09,20.427360372340427,6.046110372340426,0.0,13.236768617021276,1951,5
1951-05-10,15.684973404255318,-1.4974401595744682,0.0,7.093949468085106,1951,5
1951-05-11,19.74817154255319,-0.6652925531914894,0.0,9.541522606382978,1951,5
1951-05-12,21.205086436170212,4.1688829787234045,0.0,12.686668882978724,1951,5
1951-05-13,21.340425531914892,3.1764627659574467,0.0038231382978723403,12.257978723404255,1951,5
1951-05-14,21.827626329787233,10.854820478723404,1.8617686170212766,16.341422872340427,1951,5
1951-05-15,22.7780585106383,13.398636968085107,5.444248670212766,18.087865691489363,1951,5
1951-05-16,23.625132978723403,10.806948138297873,4.6886303191489365,17.21592420212766,1951,5
1951-05-17,20.488065159574468,6.957114361702128,0.004554521276595744,13.72317154255319,1951,5
1951-05-18,23.274667553191488,11.632247340425533,3.357413563829787,17.453324468085107,1951,5
1951-05-19,22.77443484042553,12.113331117021277,3.6440824468085107,17.44404920212766,1951,5
1951-05-20,24.388563829787234,10.390458776595745,3.5228723404255318,17.3890625,1951,5
1951-05-21,21.918484042553192,7.514195478723404,0.0,14.71658909574468,1951,5
